#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      1.3000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                             101          1.6242032960172491E+007          1.2857843989758171E+001         -1.4215601024182867E-001         -1.0407246270167651E-007          4.3316233497761898E+000          4.5185597515673877E+000          1.1192920126839401E+000          3.3084734800043778E+000          9.7141308088546241E-001          7.0282718237809561E-001 
                             102          1.6323980477331765E+007          1.2848672643752032E+001         -1.5132735624796823E-001         -1.1191731395976452E-007          4.3409821594680489E+000          4.5272725348209386E+000          1.1049307849269985E+000          3.3368860479370013E+000          9.8095445434602935E-001          7.0269904233868685E-001 
                             103          1.6356759484195473E+007          1.2844406465822420E+001         -1.5559353417758004E-001         -1.3014970061019735E-007          4.3556383581213165E+000          4.5371714479864638E+000          1.0805678442032240E+000          3.3854677055223359E+000          9.8487540915431615E-001          7.0264888095609024E-001 
                             104          1.6369871086940957E+007          1.2842549072986104E+001         -1.5745092701389574E-001         -1.4166024340182308E-007          4.3722960867128053E+000          4.5558227578404411E+000          1.0565780419472364E+000          3.4333845034117263E+000          9.8627921506477267E-001          7.0262940425547904E-001 
                             105          1.6375115728039153E+007          1.2841708672429920E+001         -1.5829132757007969E-001         -1.6023986016314821E-007          4.3739855914067709E+000          4.5710521541349465E+000          1.0608137307065588E+000          3.4248847052684415E+000          9.8653908652929867E-001          7.0262154475055771E-001 
                             106          1.6377213584478430E+007          1.2841344712552447E+001         -1.5865528744755331E-001         -1.7349131745140701E-007          4.3686702740318726E+000          4.5687069054823644E+000          1.0702717411300626E+000          3.4059563754670377E+000          9.8655537816630801E-001          7.0261840343806925E-001 
                             107          1.6378891869629852E+007          1.2841056500137203E+001         -1.5894349986279721E-001         -1.7173030161055514E-007          4.3607941894098134E+000          4.5625334999199927E+000          1.0829372075929955E+000          3.3806156950833293E+000          9.8655537816307037E-001          7.0261593118403376E-001 
                             108          1.6380234497750990E+007          1.2840840111230749E+001         -1.5915988876925091E-001         -1.6116816194323528E-007          4.3535280613660507E+000          4.5613585759110267E+000          1.0968820016760383E+000          3.3527187884150753E+000          9.8655537816306804E-001          7.0261398045729095E-001 
                             109          1.6381308600247901E+007          1.2840672965689652E+001         -1.5932703431034767E-001         -1.5561414443772190E-007          4.3463231483285902E+000          4.5605387779304190E+000          1.1108819287606553E+000          3.3247132811220586E+000          9.8655537816305650E-001          7.0261241144238984E-001 
                             110          1.6382259894126579E+007          1.2840529554498596E+001         -1.5947044550140355E-001         -1.5075382515490345E-007          4.3400831040745995E+000          4.5636301396780654E+000          1.1249076981424602E+000          3.2966568919088739E+000          9.8655537816304129E-001          7.0261099705007413E-001 
                             111          1.6383170955371827E+007          1.2840392949951799E+001         -1.5960705004820142E-001         -1.4994002599934502E-007          4.3321172346754633E+000          4.5639940847941372E+000          1.1410214094987683E+000          3.2644248489104508E+000          9.8655537816301919E-001          7.0260960235114789E-001 
                             112          1.6384173122741599E+007          1.2840246381298567E+001         -1.5975361870143345E-001         -1.4625167177769224E-007          4.3233302215981286E+000          4.5674715499438916E+000          1.1603341682283144E+000          3.2257943741014659E+000          9.8655537816297323E-001          7.0260803379985870E-001 
                             113          1.6385275506848346E+007          1.2840086719573986E+001         -1.5991328042601438E-001         -1.4483311543227610E-007          4.3132287119651558E+000          4.5722763092944172E+000          1.1829395671695218E+000          3.1805781759615326E+000          9.8655537816285199E-001          7.0260624224818824E-001 
                             114          1.6386299382143797E+007          1.2839939228417203E+001         -1.6006077158279730E-001         -1.4405187569355015E-007          4.3039911409008207E+000          4.5780313635316769E+000          1.2042922364168238E+000          3.1378678487963052E+000          9.8655537816258276E-001          7.0260453885380370E-001 
                             115          1.6387288475602187E+007          1.2839796211525053E+001         -1.6020378847494676E-001         -1.4459391166165894E-007          4.2940268339540655E+000          4.5813482683464395E+000          1.2258793027177142E+000          3.0946888788045737E+000          9.8655537816195016E-001          7.0260281166437244E-001 
                             116          1.6388257091955040E+007          1.2839657742739401E+001         -1.6034225726059859E-001         -1.4295524254156701E-007          4.2842243383726224E+000          4.5854135650651626E+000          1.2475169422399630E+000          3.0514089161535138E+000          9.8655537816038519E-001          7.0260118933685711E-001 
                             117          1.6389208119059466E+007          1.2839522627734466E+001         -1.6047737226553416E-001         -1.4207271728431697E-007          4.2740759477521388E+000          4.5887963082401475E+000          1.2695050950684230E+000          3.0074280402805496E+000          9.8655537815634786E-001          7.0259934587669259E-001 
                             118          1.6390140913407976E+007          1.2839391516734960E+001         -1.6060848326504029E-001         -1.4055724041976245E-007          4.2637174415009484E+000          4.5918704674665172E+000          1.2917591871839889E+000          2.9629154212214277E+000          9.8655537814550276E-001          7.0259760191020748E-001 
                             119          1.6391057565387856E+007          1.2839264325740800E+001         -1.6073567425920032E-001         -1.3875603495151819E-007          4.2530124722024354E+000          4.5941078768463655E+000          1.3142878304709373E+000          2.9178538323703984E+000          9.8655537811520855E-001          7.0259585713660289E-001 
                             120          1.6391960903443329E+007          1.2839141258178397E+001         -1.6085874182160254E-001         -1.3623644177810386E-007          4.2420418277367871E+000          4.5961167048516192E+000          1.3372335334048613E+000          2.8719582636612806E+000          9.8655537802752258E-001          7.0259410774567554E-001 
                             121          1.6392851274733184E+007          1.2839022362053928E+001         -1.6097763794607189E-001         -1.3353544282418434E-007          4.2306290970831926E+000          4.5973292095647595E+000          1.3606652470686205E+000          2.8250908145562290E+000          9.8655537776570879E-001          7.0259237361859861E-001 
                             122          1.6393728252551017E+007          1.2838908296992020E+001         -1.6109170300797970E-001         -1.3006607417960714E-007          4.2188083655924036E+000          4.5981475834919854E+000          1.3847158970138127E+000          2.7769856562687156E+000          9.8655537698132778E-001          7.0259064960931927E-001 
                             123          1.6394593137873031E+007          1.2838799072232394E+001         -1.6120092776760586E-001         -1.2628814115206926E-007          4.2065144714930733E+000          4.5985326457892688E+000          1.4094962163611142E+000          2.7274213228742927E+000          9.8655537464288245E-001          7.0258895562122481E-001 
                             124          1.6395446964951016E+007          1.2838694795261626E+001         -1.6130520473837429E-001         -1.2212891047348709E-007          4.1936811455566163E+000          4.5985113665118993E+000          1.4351522285953429E+000          2.6761057710434515E+000          9.8655536798243382E-001          7.0258729647154505E-001 
