#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      2.5000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                             107          7.4563644910279270E+006          2.3601751205315704E+001         -1.3982487946842959E+000         -4.3076822809382178E-007          4.5066813273728759E+000          5.2573831183990505E+000          1.1385877409064007E+000          3.5336580995954017E+000          8.1017429207970248E-001          6.0152192864092913E-001 
                             108          7.7078053947550505E+006          2.3487684409242608E+001         -1.5123155907573924E+000         -4.5365250594583894E-007          4.4859089875108777E+000          5.2802489387803115E+000          1.1915653308210259E+000          3.4255988946764444E+000          8.5377748115084562E-001          5.9772989822309208E-001 
                             109          7.9104288869701996E+006          2.3395359425651652E+001         -1.6046405743483483E+000         -4.5564797339949011E-007          4.4649909338419373E+000          5.2997468924114282E+000          1.2431504149744670E+000          3.3207182451607204E+000          8.9134547808339337E-001          5.9509708415779428E-001 
                             110          8.0754752335877195E+006          2.3322842316239743E+001         -1.6771576837602566E+000         -4.3937421759456000E-007          4.4443581194089550E+000          5.3170000515145794E+000          1.2930426233920069E+000          3.2195855826920057E+000          9.2421767428458035E-001          5.9324427793608181E-001 
                             111          8.2126446828834973E+006          2.3266010335609867E+001         -1.7339896643901334E+000         -4.1431952174224076E-007          4.4286838626684499E+000          5.3314679647891436E+000          1.3316250935102985E+000          3.1413610830792624E+000          9.5378832499250865E-001          5.9188904976442014E-001 
                             112          8.2678540020839106E+006          2.3241559334087906E+001         -1.7584406659120937E+000         -4.4287815673295724E-007          4.4231840968307576E+000          5.3381561585280481E+000          1.3459687220551348E+000          3.1122171718968565E+000          9.6641802319233050E-001          5.9138473095805733E-001 
                             113          8.3229983323734365E+006          2.3219221687003301E+001         -1.7807783129966985E+000         -4.0507604258354981E-007          4.4268260641931985E+000          5.3464616362349968E+000          1.3428375261837280E+000          3.1180619590535299E+000          9.7935431105495385E-001          5.9090509430585902E-001 
                             114          8.3450560644892482E+006          2.3209010487527546E+001         -1.7909895124724535E+000         -4.6293061417814710E-007          4.4411677275130614E+000          5.3530438008438379E+000          1.3174452818484219E+000          3.1686554144907091E+000          9.8465649169033831E-001          5.9071222479255181E-001 
                             115          8.3538791573355719E+006          2.3203797675585818E+001         -1.7962023244141818E+000         -5.9081458537538932E-007          4.4760645638847905E+000          5.3744651291424246E+000          1.2583622732542563E+000          3.2867238769065277E+000          9.8655785354216041E-001          5.9063625180503043E-001 
                             116          8.3574083944741013E+006          2.3199627426032436E+001         -1.8003725739675644E+000         -1.1816291707507786E-006          4.4327607918630703E+000          5.3984185050999782E+000          1.3569465052764751E+000          3.0894773532632520E+000          9.8661441533930438E-001          5.9060568761568644E-001 
                             117          8.3602317841849253E+006          2.3192955026747022E+001         -1.8070449732529781E+000         -2.3632583415015573E-006          4.3463875704613741E+000          5.4270100102196954E+000          1.5439887006397248E+000          2.7152680379881513E+000          9.8661440641310427E-001          5.9057321018380471E-001 
                             118          8.3624904959535850E+006          2.3182279187890359E+001         -1.8177208121096413E+000         -4.7265166830031146E-006          4.2547854315802800E+000          5.4436616575285077E+000          1.7355188020563204E+000          2.3320078811033826E+000          9.8657390490048780E-001          5.9053218433518451E-001 
                             119          8.3633939806610476E+006          2.3173738516805027E+001         -1.8262614831949726E+000         -9.4530333660062292E-006          4.1924683549135402E+000          5.4484845735939720E+000          1.8625644134225312E+000          2.0777566288192548E+000          9.8637505983768681E-001          5.9051476558434657E-001 
                             120          8.3641167684270181E+006          2.3160073443068502E+001         -1.8399265569314984E+000         -1.8906066732012458E-005          4.1387742583770191E+000          5.4519026418908432E+000          1.9716616406440102E+000          1.8593060043769114E+000          9.8611153064819879E-001          5.9049768572304429E-001 
                             121          8.3646949986397950E+006          2.3145618467990904E+001         -1.8543815320090964E+000         -2.4998650638099299E-005          4.0933531914706398E+000          5.4551680427506861E+000          2.0641364748866899E+000          1.6740851935823855E+000          9.8590984044915075E-001          5.9048334979283645E-001 
                             122          8.3651580393695720E+006          2.3135086379950330E+001         -1.8649136200496699E+000         -2.2745489464031904E-005          4.0615011772905669E+000          5.4570877439307308E+000          2.1288003538368576E+000          1.5445597711126384E+000          9.8571823164616001E-001          5.9046654919716823E-001 
                             123          8.3655882888425915E+006          2.3125944388732538E+001         -1.8740556112674618E+000         -2.1248117176380812E-005          4.0467836018170731E+000          5.4600163984737273E+000          2.1596998320553440E+000          1.4825891662568913E+000          9.8550268400013796E-001          5.9045389721743713E-001 
                             124          8.3660139663183261E+006          2.3123375642982296E+001         -1.8766243570177039E+000         -6.0344883078758723E-006          4.0739914132198738E+000          5.4632879217589787E+000          2.1069199708923683E+000          1.5881006460527847E+000          9.8526699070129720E-001          5.9044903519228042E-001 
