#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      2.0000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                             107          9.4797202924390379E+006          1.9503721165579734E+001         -4.9627883442026643E-001         -1.5576927810287040E-007          4.3839737385185833E+000          5.0454401273515632E+000          1.2780314230912413E+000          3.1719439866700583E+000          9.4557340977790927E-001          6.7736075618675862E-001 
                             108          9.5593366459987313E+006          1.9478917601741379E+001         -5.2108239825862057E-001         -3.1153855620574081E-007          4.3782203319740134E+000          5.0523379290466970E+000          1.2929871370279475E+000          3.1414798998335374E+000          9.5971511513982644E-001          6.7705790248683628E-001 
                             109          9.6426866161849126E+006          1.9426984142998187E+001         -5.7301585700181334E-001         -6.2307711241148162E-007          4.3789948182430134E+000          5.0600978076024097E+000          1.2953181037678039E+000          3.1356585315666670E+000          9.7516330992870659E-001          6.7673389790208571E-001 
                             110          9.6760266042593867E+006          1.9385437376003637E+001         -6.1456262399636330E-001         -1.2461542248229632E-006          4.3893784263898805E+000          5.0642226948654230E+000          1.2766133311055770E+000          3.1721382952473944E+000          9.8160046298123016E-001          6.7659738633963296E-001 
                             111          9.6899143335643932E+006          1.9365058056288390E+001         -6.3494194371160972E-001         -1.4674335355817055E-006          4.4002203034183314E+000          5.0685835515284845E+000          1.2571100053802062E+000          3.2106881459881316E+000          9.8431911322333943E-001          6.7654217846234488E-001 
                             112          9.6957799936999045E+006          1.9356338287713477E+001         -6.4366171228652291E-001         -1.4865792380508325E-006          4.4092566342562147E+000          5.0732187235924027E+000          1.2413549297363984E+000          3.2420026975403489E+000          9.8545664488817097E-001          6.7652000340182872E-001 
                             113          9.6983661615037769E+006          1.9355979316294935E+001         -6.4402068370506527E-001         -1.3880437998262183E-007          4.4140899674173948E+000          5.0777141216010770E+000          1.2339359624183752E+000          3.2568325779282441E+000          9.8594725746281520E-001          6.7651172147358751E-001 
                             114          9.7004350957468729E+006          1.9355744950882702E+001         -6.4425504911729803E-001         -1.1327832820837236E-007          4.4201310255195159E+000          5.0843356304594360E+000          1.2251646006433132E+000          3.2743700429368174E+000          9.8631266023832975E-001          6.7650481416420039E-001 
                             115          9.7012626694441121E+006          1.9355633526460764E+001         -6.4436647353923604E-001         -1.3463987837214520E-007          4.4228974040309268E+000          5.0886175255348221E+000          1.2217727911581835E+000          3.2811511618146749E+000          9.8644368943339700E-001          6.7650203384931795E-001 
                             116          9.7019247284019031E+006          1.9355541753549073E+001         -6.4445824645092742E-001         -1.3861743068280459E-007          4.4263260869580732E+000          5.0938202040742944E+000          1.2175167645736285E+000          3.2896611558125586E+000          9.8652728881392515E-001          6.7649977213401158E-001 
                             117          9.7024543755681366E+006          1.9355461899039312E+001         -6.4453810096068764E-001         -1.5076925706180759E-007          4.4296002343212164E+000          5.0991435885418515E+000          1.2136301620811198E+000          3.2974325690396951E+000          9.8656951345528854E-001          6.7649796703793941E-001 
                             118          9.7028780933011211E+006          1.9355392450145594E+001         -6.4460754985440616E-001         -1.6390367528960067E-007          4.4321460713348104E+000          5.1034074126039650E+000          1.2106704000849864E+000          3.3033505347469885E+000          9.8658406688993128E-001          6.7649652782079639E-001 
                             119          9.7032170674875099E+006          1.9355332952166261E+001         -6.4466704783373885E-001         -1.7552362899473284E-007          4.4338310897392486E+000          5.1060150741386146E+000          1.2086041940434360E+000          3.3074816118179529E+000          9.8658728935999140E-001          6.7649537342511490E-001 
                             120          9.7034882468366213E+006          1.9355283174928609E+001         -6.4471682507139150E-001         -1.8355836391811971E-007          4.4348818888653287E+000          5.1071619865493014E+000          1.2070760519966193E+000          3.3105367790097233E+000          9.8658780264307955E-001          6.7649445321628876E-001 
                             121          9.7037435682770442E+006          1.9355235133591329E+001         -6.4476486640867137E-001         -1.8816021560069483E-007          4.4355370149040310E+000          5.1074118804841158E+000          1.2058907468866218E+000          3.3129063112752708E+000          9.8658780674230440E-001          6.7649359714423241E-001 
                             122          9.7040244218615089E+006          1.9355181655504747E+001         -6.4481834449525266E-001         -1.9041269023588371E-007          4.4358263700826344E+000          5.1068826882355358E+000          1.2050474404051250E+000          3.3145917242905587E+000          9.8658780674220103E-001          6.7649271799902633E-001 
                             123          9.7043333608044200E+006          1.9355122817598435E+001         -6.4487718240156511E-001         -1.9045156870981502E-007          4.4355195371736107E+000          5.1053391312295258E+000          1.2048893277201682E+000          3.3149066294446601E+000          9.8658780674219926E-001          6.7649165544828116E-001 
                             124          9.7046731936416235E+006          1.9355059075505540E+001         -6.4494092449445972E-001         -1.8756896309364788E-007          4.4343363031642484E+000          5.1043651755656949E+000          1.2067688179069762E+000          3.3111462188096579E+000          9.8658780674219515E-001          6.7649054584906976E-001 
